PRN,Timestamp,X_km,Y_km,Z_km
PG18,2026-04-01 14:45:0.00000000,-5047.448873,25891.510833,1365.137924
PG19,2026-04-01 14:45:0.00000000,-16992.344814,-20691.96149,1974.56621
PG20,2026-04-01 14:45:0.00000000,-21954.403848,-6332.99498,13576.002486
PG21,2026-04-01 14:45:0.00000000,-21969.773045,-3808.341162,-14456.531644
PG22,2026-04-01 14:45:0.00000000,-9682.616822,-13102.198105,21248.136987
PG23,2026-04-01 14:45:0.00000000,-7206.036719,16263.108054,19707.143362
PG24,2026-04-01 14:45:0.00000000,-14371.0395,12667.370327,17706.991265
PG25,2026-04-01 14:45:0.00000000,-14119.677612,16675.856955,-15312.41006
PG26,2026-04-01 14:45:0.00000000,16855.38491,8240.662625,-19180.687615
PG27,2026-04-01 14:45:0.00000000,22512.927401,11254.245627,8776.066399
PG28,2026-04-01 14:45:0.00000000,7386.289597,20146.869637,-15635.462031
PG29,2026-04-01 14:45:0.00000000,-4982.006086,15766.603133,-20796.300019
PG30,2026-04-01 14:45:0.00000000,-2706.655878,-24361.108596,10097.133906
PG31,2026-04-01 14:45:0.00000000,12580.836837,10996.882979,-20863.362204
PG32,2026-04-01 14:45:0.00000000,14738.221709,20668.621638,8403.397284
PG01,2026-04-01 15:00:0.00000000,14594.064678,-15903.791598,15414.951151
PG02,2026-04-01 15:00:0.00000000,15297.567015,-4034.099472,21645.530876
PG03,2026-04-01 15:00:0.00000000,22823.573435,-12460.705483,-5292.450749
PG04,2026-04-01 15:00:0.00000000,14091.915903,-7194.977835,-21328.191962
PG05,2026-04-01 15:00:0.00000000,-24340.874759,3528.916165,-10251.333386
PG06,2026-04-01 15:00:0.00000000,-5649.823882,-21777.758305,-13926.500978
PG07,2026-04-01 15:00:0.00000000,5804.51494,-25432.282686,-3041.273516
PG08,2026-04-01 15:00:0.00000000,22045.830629,2498.21957,14752.036118
PG09,2026-04-01 15:00:0.00000000,4107.211286,-15378.186049,-21347.400033
PG10,2026-04-01 15:00:0.00000000,4873.562323,13785.164064,22436.81745
PG11,2026-04-01 15:00:0.00000000,-13150.024921,-9305.175797,-21076.572257
PG12,2026-04-01 15:00:0.00000000,-24559.065881,9845.748449,-2607.155895
PG13,2026-04-01 15:00:0.00000000,-21209.515725,-11544.592099,11085.18947
PG14,2026-04-01 15:00:0.00000000,-1766.327135,-15873.227112,21277.304785
PG15,2026-04-01 15:00:0.00000000,-21675.36297,562.559341,14829.313543
PG16,2026-04-01 15:00:0.00000000,22990.457556,3074.383654,-13713.102521
PG17,2026-04-01 15:00:0.00000000,-8918.058534,-20880.530765,13924.644562
PG18,2026-04-01 15:00:0.00000000,-5285.257459,25829.382279,-1528.384456
PG19,2026-04-01 15:00:0.00000000,-16563.466938,-20568.780405,4758.950587
PG20,2026-04-01 15:00:0.00000000,-22921.500397,-7382.447899,11230.206806
PG21,2026-04-01 15:00:0.00000000,-20351.817186,-4542.711259,-16468.171359
PG22,2026-04-01 15:00:0.00000000,-7379.348315,-13772.448284,21778.735544
PG23,2026-04-01 15:00:0.00000000,-9254.33215,16945.157466,18190.493297
PG24,2026-04-01 15:00:0.00000000,-14414.125117,10435.257439,19069.476157
PG25,2026-04-01 15:00:0.00000000,-15675.701909,17043.263882,-13169.544152
PG26,2026-04-01 15:00:0.00000000,14912.001672,9299.833928,-20252.082585
PG27,2026-04-01 15:00:0.00000000,23052.374727,11998.884779,6136.554522
PG28,2026-04-01 15:00:0.00000000,6953.178652,21769.636806,-13514.093194
PG29,2026-04-01 15:00:0.00000000,-6757.063412,14132.130167,-21474.322741
PG30,2026-04-01 15:00:0.00000000,-2237.325556,-25291.098484,7527.157766
PG31,2026-04-01 15:00:0.00000000,12027.785338,13212.704226,-19838.337637
PG32,2026-04-01 15:00:0.00000000,13791.966324,20139.868698,10968.771794
PG01,2026-04-01 15:15:0.00000000,14426.480457,-14026.70001,17287.740996
PG02,2026-04-01 15:15:0.00000000,15297.158082,-1613.234006,22015.195271
PG03,2026-04-01 15:15:0.00000000,23273.12658,-12472.100795,-2409.410386
PG04,2026-04-01 15:15:0.00000000,15930.519035,-5661.454899,-20496.302361
PG05,2026-04-01 15:15:0.00000000,-23260.470116,2811.666025,-12721.592455
PG06,2026-04-01 15:15:0.00000000,-5294.541926,-23211.025551,-11545.682701
PG07,2026-04-01 15:15:0.00000000,6054.644824,-24817.536385,-5839.410948
PG08,2026-04-01 15:15:0.00000000,23248.90672,3545.998566,12602.629472
PG09,2026-04-01 15:15:0.00000000,6142.534387,-14017.643594,-21799.419363
PG10,2026-04-01 15:15:0.00000000,2574.326895,14736.036278,22181.110867
PG11,2026-04-01 15:15:0.00000000,-12714.024478,-11634.750892,-20176.177172
PG12,2026-04-01 15:15:0.00000000,-24744.46365,9637.612559,241.825678
PG13,2026-04-01 15:15:0.00000000,-21899.524153,-12478.730156,8517.947673
PG14,2026-04-01 15:15:0.00000000,466.91102,-16731.923824,20648.882841
PG15,2026-04-01 15:15:0.00000000,-23052.640991,-395.228455,12685.191147
PG16,2026-04-01 15:15:0.00000000,21514.16823,3743.322466,-15803.152056
PG17,2026-04-01 15:15:0.00000000,-7507.274394,-19973.845801,16010.686088
PG18,2026-04-01 15:15:0.00000000,-5481.900504,25454.135691,-4395.143284
PG19,2026-04-01 15:15:0.00000000,-15900.803459,-20262.091652,7463.888448
PG20,2026-04-01 15:15:0.00000000,-23716.782598,-8220.765241,8691.373095
PG21,2026-04-01 15:15:0.00000000,-18578.524511,-5441.332251,-18196.765827
PG22,2026-04-01 15:15:0.00000000,-5080.798736,-14573.538543,21944.697771
PG23,2026-04-01 15:15:0.00000000,-11090.415191,17662.352864,16359.652091
PG24,2026-04-01 15:15:0.00000000,-14559.147355,8070.586509,20085.521627
PG25,2026-04-01 15:15:0.00000000,-16985.048264,17381.248873,-10802.062213
PG26,2026-04-01 15:15:0.00000000,12931.660422,10501.16033,-20984.769603
PG27,2026-04-01 15:15:0.00000000,23384.196044,12534.428181,3393.062923
PG28,2026-04-01 15:15:0.00000000,6628.085867,23160.344262,-11159.878607
PG29,2026-04-01 15:15:0.00000000,-8656.006427,12557.008899,-21783.687406
PG30,2026-04-01 15:15:0.00000000,-1842.968798,-25946.970616,4826.507146
PG31,2026-04-01 15:15:0.00000000,11606.937101,15325.216833,-18477.21471
PG32,2026-04-01 15:15:0.00000000,12595.814316,19499.260186,13349.588018
PG01,2026-04-01 15:30:0.00000000,14331.348549,-11950.13398,18861.957614
PG02,2026-04-01 15:30:0.00000000,15426.609989,819.137964,22018.423263
PG03,2026-04-01 15:30:0.00000000,23426.214529,-12360.724091,515.295648
PG04,2026-04-01 15:30:0.00000000,17754.059059,-4295.533254,-19312.090417
PG05,2026-04-01 15:30:0.00000000,-21990.621113,1904.135231,-14975.382891
PG06,2026-04-01 15:30:0.00000000,-5040.759119,-24379.631646,-8963.880305
PG07,2026-04-01 15:30:0.00000000,6322.967296,-23898.364479,-8532.851837
PG08,2026-04-01 15:30:0.00000000,24281.952808,4401.820143,10239.243955
PG09,2026-04-01 15:30:0.00000000,8271.984861,-12751.671106,-21879.502455
PG10,2026-04-01 15:30:0.00000000,375.060375,15797.553942,21551.964233
PG11,2026-04-01 15:30:0.00000000,-12412.52575,-13861.833573,-18927.604869
PG12,2026-04-01 15:30:0.00000000,-24644.877387,9310.442536,3086.613825
PG13,2026-04-01 15:30:0.00000000,-22415.347186,-13173.38873,5804.822062
PG14,2026-04-01 15:30:0.00000000,2576.647418,-17660.450056,19665.992594
PG15,2026-04-01 15:30:0.00000000,-24235.217748,-1179.508076,10316.583399
PG16,2026-04-01 15:30:0.00000000,19874.178712,4571.473959,-17633.011952
PG17,2026-04-01 15:30:0.00000000,-5878.354856,-19013.200578,17824.813754
PG18,2026-04-01 15:30:0.00000000,-5675.78013,24767.713767,-7184.924872
PG19,2026-04-01 15:30:0.00000000,-14990.213121,-19806.682189,10043.978043
PG20,2026-04-01 15:30:0.00000000,-24302.792497,-8862.04559,6003.00994
PG21,2026-04-01 15:30:0.00000000,-16694.673,-6510.057882,-19612.523893
PG22,2026-04-01 15:30:0.00000000,-2832.199593,-15492.565627,21744.254056
PG23,2026-04-01 15:30:0.00000000,-12687.970301,18375.037328,14245.582895
PG24,2026-04-01 15:30:0.00000000,-14818.559141,5620.48213,20736.861897
PG25,2026-04-01 15:30:0.00000000,-18035.963626,17650.80821,-8249.428368
PG26,2026-04-01 15:30:0.00000000,10956.30896,11831.379139,-21365.670035
PG27,2026-04-01 15:30:0.00000000,23480.228292,12884.300705,592.34974
PG28,2026-04-01 15:30:0.00000000,6382.711604,24288.615082,-8613.366219
PG29,2026-04-01 15:30:0.00000000,-10644.481923,11075.845526,-21719.569024
PG30,2026-04-01 15:30:0.00000000,-1491.45743,-26311.075794,2041.827645
PG31,2026-04-01 15:30:0.00000000,11306.369166,17290.079446,-16801.854213
PG32,2026-04-01 15:30:0.00000000,11153.210022,18788.110803,15506.228603
PG01,2026-04-01 15:45:0.00000000,14333.740199,-9712.347143,20110.583207
PG02,2026-04-01 15:45:0.00000000,15683.910461,3216.064016,21656.813078
PG03,2026-04-01 15:45:0.00000000,23298.414571,-12089.551532,3431.044215
PG04,2026-04-01 15:45:0.00000000,19516.560947,-3109.948134,-17796.380223
PG05,2026-04-01 15:45:0.00000000,-20573.753242,795.816281,-16974.725636
PG06,2026-04-01 15:45:0.00000000,-4855.280984,-25257.099028,-6226.043458
PG07,2026-04-01 15:45:0.00000000,6644.20039,-22689.414042,-11072.422054
PG08,2026-04-01 15:45:0.00000000,25109.192461,5079.815794,7702.694779
PG09,2026-04-01 15:45:0.00000000,10454.298121,-11606.249926,-21586.521909
PG10,2026-04-01 15:45:0.00000000,-1684.073158,16939.718091,20558.759398
PG11,2026-04-01 15:45:0.00000000,-12233.140225,-15940.848069,-17352.656018
PG12,2026-04-01 15:45:0.00000000,-24277.900558,8831.606168,5878.036282
PG13,2026-04-01 15:45:0.00000000,-22721.470773,-13645.734692,2992.648047
PG14,2026-04-01 15:45:0.00000000,4528.453911,-18627.519698,18344.591795
PG15,2026-04-01 15:45:0.00000000,-25188.023383,-1807.777992,7766.43611
PG16,2026-04-01 15:45:0.00000000,18112.114851,5567.560463,-19172.676522
PG17,2026-04-01 15:45:0.00000000,-4048.059113,-18039.821929,19337.568872
PG18,2026-04-01 15:45:0.00000000,-5904.500341,23781.313397,-9848.873201
PG19,2026-04-01 15:45:0.00000000,-13825.345531,-19240.402088,12455.648595
PG20,2026-04-01 15:45:0.00000000,-24647.076938,-9327.50631,3211.278876
PG21,2026-04-01 15:45:0.00000000,-14746.709578,-7746.539376,-20691.012541
PG22,2026-04-01 15:45:0.00000000,-675.754291,-16509.358943,21181.561522
PG23,2026-04-01 15:45:0.00000000,-14029.074526,19040.677957,11884.335329
PG24,2026-04-01 15:45:0.00000000,-15197.137225,3134.438746,21012.227303
PG25,2026-04-01 15:45:0.00000000,-18824.926082,17812.731228,-5554.686502
PG26,2026-04-01 15:45:0.00000000,9025.690026,13270.059561,-21387.395882
PG27,2026-04-01 15:45:0.00000000,23318.604187,13077.54076,-2218.334976
PG28,2026-04-01 15:45:0.00000000,6184.222171,25131.495148,-5918.42742
PG29,2026-04-01 15:45:0.00000000,-12682.914039,9717.096803,-21283.525148
PG30,2026-04-01 15:45:0.00000000,-1148.365866,-26374.01056,-778.485225
PG31,2026-04-01 15:45:0.00000000,11107.037131,19066.531696,-14839.593075
PG32,2026-04-01 15:45:0.00000000,9475.926802,18047.441551,17402.885664
PG01,2026-04-01 16:00:0.00000000,14452.119932,-7356.516266,21012.262462
PG02,2026-04-01 16:00:0.00000000,16059.260807,5532.131054,20937.742584
PG03,2026-04-01 16:00:0.00000000,22913.581929,-11626.282284,6287.126581
PG04,2026-04-01 16:00:0.00000000,21171.787796,-2108.986159,-15975.605547
PG05,2026-04-01 16:00:0.00000000,-19054.856634,-515.554388,-18686.00884
PG06,2026-04-01 16:00:0.00000000,-4701.113305,-25825.475462,-3379.855065
PG07,2026-04-01 16:00:0.00000000,7049.856545,-21214.216338,-13411.317775
PG08,2026-04-01 16:00:0.00000000,25699.736792,5600.820476,5036.353349
PG09,2026-04-01 16:00:0.00000000,12644.614555,-10600.102969,-20925.649536
PG10,2026-04-01 16:00:0.00000000,-3568.773827,18126.397001,19217.001417
PG11,2026-04-01 16:00:0.00000000,-12156.174265,-17830.31209,-15478.729324
PG12,2026-04-01 16:00:0.00000000,-23668.627305,8173.305751,8567.510142
PG13,2026-04-01 16:00:0.00000000,-22787.777717,-13920.125725,129.583006
PG14,2026-04-01 16:00:0.00000000,6294.176007,-19597.142675,16706.568536
PG15,2026-04-01 16:00:0.00000000,-25882.132507,-2303.972367,5080.438541
PG16,2026-04-01 16:00:0.00000000,16271.484062,6732.609195,-20396.706852
PG17,2026-04-01 16:00:0.00000000,-2040.639394,-17092.153102,20524.733163
PG18,2026-04-01 16:00:0.00000000,-6203.180986,22515.009889,-12340.390741
PG19,2026-04-01 16:00:0.00000000,-12408.086632,-18602.677471,14657.853485
PG20,2026-04-01 16:00:0.00000000,-24723.494209,-9644.476669,364.206459
PG21,2026-04-01 16:00:0.00000000,-12781.070594,-9140.143762,-21413.581468
PG22,2026-04-01 16:00:0.00000000,1350.726908,-17597.197934,20266.58825
PG23,2026-04-01 16:00:0.00000000,-15104.743755,19615.58043,9316.449621
PG24,2026-04-01 16:00:0.00000000,-15691.73912,662.476081,20907.539468
PG25,2026-04-01 16:00:0.00000000,-19356.700744,17829.240554,-2763.784905
PG26,2026-04-01 16:00:0.00000000,7175.988966,14790.198845,-21048.429729
PG27,2026-04-01 16:00:0.00000000,22884.591607,13147.491327,-4991.994769
PG28,2026-04-01 16:00:0.00000000,5996.703157,25674.254025,-3121.498772
PG29,2026-04-01 16:00:0.00000000,-14727.876686,8502.116766,-20483.438349
PG30,2026-04-01 16:00:0.00000000,-778.527338,-26135.010341,-3585.151032
PG31,2026-04-01 16:00:0.00000000,10983.576715,20618.831342,-12622.877154
PG32,2026-04-01 16:00:0.00000000,7583.783891,17316.393803,19008.090465
PG01,2026-04-01 16:15:0.00000000,14697.557203,-4929.249578,21551.660083
PG02,2026-04-01 16:15:0.00000000,16535.495921,7724.922888,19874.17232
PG03,2026-04-01 16:15:0.00000000,22302.868377,-10944.81255,9033.657545
PG04,2026-04-01 16:15:0.00000000,22674.925983,-1288.521557,-13881.33199
PG05,2026-04-01 16:15:0.00000000,-17479.814812,-2023.740791,-20080.512387
PG06,2026-04-01 16:15:0.00000000,-4539.107986,-26075.964679,-474.87071
PG07,2026-04-01 16:15:0.00000000,7566.700585,-19504.40966,-15506.134702
PG08,2026-04-01 16:15:0.00000000,26028.70891,5991.346287,2285.422982
PG09,2026-04-01 16:15:0.00000000,14796.026779,-9744.096145,-19908.2589
PG10,2026-04-01 16:15:0.00000000,-5251.758348,19316.616097,17548.158151
PG11,2026-04-01 16:15:0.00000000,-12155.518225,-19494.26809,-13338.330674
PG12,2026-04-01 16:15:0.00000000,-22848.672057,7313.898163,11107.91404
PG13,2026-04-01 16:15:0.00000000,-22590.733723,-14026.955324,-2735.703793
PG14,2026-04-01 16:15:0.00000000,7852.854519,-20529.989366,14779.42472
PG15,2026-04-01 16:15:0.00000000,-26295.798835,-2697.228465,2306.116727
PG16,2026-04-01 16:15:0.00000000,14396.186999,8059.751427,-21284.598998
PG17,2026-04-01 16:15:0.00000000,112.935127,-16204.434678,21367.6235
PG18,2026-04-01 16:15:0.00000000,-6602.877446,20997.037072,-14615.993486
PG19,2026-04-01 16:15:0.00000000,-10748.712632,-17932.963352,16612.743728
PG20,2026-04-01 16:15:0.00000000,-24513.292707,-9845.153866,-2489.14191
PG21,2026-04-01 16:15:0.00000000,-10842.51212,-10672.199536,-21767.68965
PG22,2026-04-01 16:15:0.00000000,3215.022879,-18723.770999,19014.925278
PG23,2026-04-01 16:15:0.00000000,-15915.13418,20056.674946,6586.266763
PG24,2026-04-01 16:15:0.00000000,-16291.417925,-1746.711814,20425.928928
PG25,2026-04-01 16:15:0.00000000,-19644.080417,17665.61611,75.179987
PG26,2026-04-01 16:15:0.00000000,5438.607383,16359.076188,-20353.224996
PG27,2026-04-01 16:15:0.00000000,22171.172855,13130.360868,-7682.601425
PG28,2026-04-01 16:15:0.00000000,5782.737898,25910.879226,-270.778547
PG29,2026-04-01 16:15:0.00000000,-16733.615897,7444.488119,-19333.355297
PG30,2026-04-01 16:15:0.00000000,-347.635067,-25602.013015,-6328.904307
PG31,2026-04-01 16:15:0.00000000,10905.368658,21917.528489,-10188.79589
PG32,2026-04-01 16:15:0.00000000,5504.075235,16630.731099,20295.177445
PG01,2026-04-01 16:30:0.00000000,15073.239189,-2478.969923,21719.711459
PG02,2026-04-01 16:30:0.00000000,17088.768563,9756.35765,18484.389446
PG03,2026-04-01 16:30:0.00000000,21503.455749,-10026.480046,11622.4848
PG04,2026-04-01 16:30:0.00000000,23984.22048,-636.379129,-11549.698838
PG05,2026-04-01 16:30:0.00000000,-15893.718987,-3714.07356,-21134.852633
PG06,2026-04-01 16:30:0.00000000,-4329.696418,-26009.206052,2438.374939
PG07,2026-04-01 16:30:0.00000000,8215.397628,-17598.607654,-17317.846378
PG08,2026-04-01 16:30:0.00000000,26078.14768,6282.361333,-503.791092
PG09,2026-04-01 16:30:0.00000000,16861.209804,-9040.94797,-18551.730024
PG10,2026-04-01 16:30:0.00000000,-6713.661143,20466.059427,15579.401256
PG11,2026-04-01 16:30:0.00000000,-12199.791984,-20903.505102,-10968.496956
PG12,2026-04-01 16:30:0.00000000,-21854.933142,6238.989821,13454.455849
PG13,2026-04-01 16:30:0.00000000,-22114.324467,-14001.292171,-5554.826211
PG14,2026-04-01 16:30:0.00000000,9191.374276,-21384.911912,12595.852043
PG15,2026-04-01 16:30:0.00000000,-26415.197426,-3020.472448,-508.06734
PG16,2026-04-01 16:30:0.00000000,12529.022345,9534.303374,-21821.098472
PG17,2026-04-01 16:30:0.00000000,2375.990358,-15405.470788,21853.29768
PG18,2026-04-01 16:30:0.00000000,-7129.171806,19262.753328,-16636.10164
PG19,2026-04-01 16:30:0.00000000,-8865.741515,-17269.190805,18286.312675
PG20,2026-04-01 16:30:0.00000000,-24005.918197,-9965.170068,-5299.512112
PG21,2026-04-01 16:30:0.00000000,-8972.513895,-12316.561391,-21747.127977
PG22,2026-04-01 16:30:0.00000000,4891.490453,-19852.341387,17447.530266
PG23,2026-04-01 16:30:0.00000000,-16469.387478,20323.302006,3741.155768
PG24,2026-04-01 16:30:0.00000000,-16977.885311,-4047.529533,19577.579747
PG25,2026-04-01 16:30:0.00000000,-19707.312837,17291.736586,2912.790995
PG26,2026-04-01 16:30:0.00000000,3839.108456,17939.33906,-19312.220314
PG27,2026-04-01 16:30:0.00000000,21179.349449,13063.707377,-10245.772894
PG28,2026-04-01 16:30:0.00000000,5505.048905,25844.244808,2584.607758
PG29,2026-04-01 16:30:0.00000000,-18653.664419,6549.66107,-17853.226872
PG30,2026-04-01 16:30:0.00000000,176.178157,-24791.38566,-8961.410231
PG31,2026-04-01 16:30:0.00000000,10837.831801,22940.524761,-7578.52012
PG32,2026-04-01 16:30:0.00000000,3270.731392,16021.480386,21242.67953
PG01,2026-04-01 16:45:0.00000000,15574.30287,-54.235121,21513.763173
PG02,2026-04-01 16:45:0.00000000,17689.470924,11593.864517,16791.698288
PG03,2026-04-01 16:45:0.00000000,20557.052702,-8861.024805,14008.079285
PG04,2026-04-01 16:45:0.00000000,25062.499065,-133.00713,-9020.79106
PG05,2026-04-01 16:45:0.00000000,-14339.229238,-5563.834342,-21831.343063
PG06,2026-04-01 16:45:0.00000000,-4034.639522,-25635.193145,5309.276377
PG07,2026-04-01 16:45:0.00000000,9009.420333,-15540.95779,-18812.696428
PG08,2026-04-01 16:45:0.00000000,25837.662904,6507.92112,-3284.608336
PG09,2026-04-01 16:45:0.00000000,18794.074055,-8485.257126,-16879.159538
PG10,2026-04-01 16:45:0.00000000,-7943.645768,21528.73171,13343.245568
PG11,2026-04-01 16:45:0.00000000,-12253.70093,-22036.525472,-8410.145494
PG12,2026-04-01 16:45:0.00000000,-20728.145943,4942.257159,15565.517227
PG13,2026-04-01 16:45:0.00000000,-21350.713893,-13881.368016,-8280.450613
PG14,2026-04-01 16:45:0.00000000,10304.810965,-22120.56451,10193.204062
PG15,2026-04-01 16:45:0.00000000,-26234.855145,-3308.887599,-3313.59057
PG16,2026-04-01 16:45:0.00000000,10710.233196,11134.12832,-21996.458242
PG17,2026-04-01 16:45:0.00000000,4707.355678,-14717.619666,21974.674986
PG18,2026-04-01 16:45:0.00000000,-7800.993573,17353.336893,-18365.74934
PG19,2026-04-01 16:45:0.00000000,-6785.481155,-16646.264675,19649.001787
PG20,2026-04-01 16:45:0.00000000,-23199.516495,-10042.026416,-8018.320293
PG21,2026-04-01 16:45:0.00000000,-7207.81806,-14040.473441,-21352.133788
PG22,2026-04-01 16:45:0.00000000,6361.814714,-20943.079675,15590.406256
PG23,2026-04-01 16:45:0.00000000,-16785.122827,20378.925124,830.67183
PG24,2026-04-01 16:45:0.00000000,-17726.295598,-6199.097015,18379.412464
PG25,2026-04-01 16:45:0.00000000,-19573.229767,16683.472853,5699.195313
PG26,2026-04-01 16:45:0.00000000,2396.375108,19490.287709,-17941.762084
PG27,2026-04-01 16:45:0.00000000,19918.167279,12984.899184,-12639.410271
PG28,2026-04-01 16:45:0.00000000,5128.137615,25485.947952,5395.458117
PG29,2026-04-01 16:45:0.00000000,-20442.487996,5814.910782,-16068.554832
PG30,2026-04-01 16:45:0.00000000,820.84902,-23727.321715,-11436.175488
PG31,2026-04-01 16:45:0.00000000,10743.898831,23673.871429,-4836.646994
PG32,2026-04-01 16:45:0.00000000,923.243976,15513.759371,21834.652011
